ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
16738,50,blue-collar,married,secondary,no,95,yes,no,unknown,15,may,468,5,-1,0,unknown,0
16739,33,management,married,tertiary,no,349,yes,yes,cellular,28,jul,62,3,-1,0,unknown,0
16740,35,management,single,tertiary,no,1422,yes,yes,cellular,20,apr,28,7,272,3,other,0
16741,38,admin.,single,secondary,no,2600,yes,no,cellular,19,nov,67,1,-1,0,unknown,0
16742,39,management,married,tertiary,no,1598,yes,yes,unknown,27,may,87,3,-1,0,unknown,0
16743,40,housemaid,married,primary,no,322,no,no,unknown,17,jun,140,2,-1,0,unknown,0
16744,26,admin.,single,secondary,no,483,yes,no,cellular,18,may,305,2,-1,0,unknown,0
16745,29,blue-collar,married,primary,no,0,yes,no,telephone,7,jul,256,15,-1,0,unknown,0
16746,27,management,single,tertiary,no,134,yes,yes,unknown,7,may,68,3,-1,0,unknown,0
16747,41,services,married,primary,no,373,yes,no,unknown,30,may,240,2,-1,0,unknown,0
16748,33,services,single,secondary,no,450,yes,no,cellular,15,may,148,2,365,2,other,0
16749,58,blue-collar,married,primary,no,3501,yes,no,unknown,15,may,544,3,-1,0,unknown,0
16750,55,management,married,tertiary,no,23189,yes,no,unknown,14,may,77,1,-1,0,unknown,0
16751,32,management,single,tertiary,no,914,yes,no,cellular,20,apr,224,1,-1,0,unknown,0
16752,33,management,married,secondary,no,333,no,no,cellular,28,aug,80,6,-1,0,unknown,0
16753,49,self-employed,married,secondary,no,1,yes,no,unknown,6,may,260,3,-1,0,unknown,0
16754,38,management,married,tertiary,no,1354,yes,no,cellular,29,jan,50,2,-1,0,unknown,0
16755,52,technician,married,secondary,no,463,yes,no,cellular,4,feb,132,6,267,5,failure,0
16756,34,management,single,tertiary,no,13,yes,no,unknown,27,may,222,2,-1,0,unknown,0
16757,56,retired,married,primary,no,0,no,no,unknown,11,jun,188,2,-1,0,unknown,0
16758,56,blue-collar,married,primary,no,409,yes,no,telephone,7,jul,176,6,-1,0,unknown,0
16759,43,blue-collar,married,primary,no,238,yes,yes,cellular,12,may,178,1,-1,0,unknown,0
16760,40,unemployed,divorced,secondary,no,0,no,no,unknown,11,jun,473,1,-1,0,unknown,0
16761,48,admin.,married,primary,no,607,no,no,unknown,20,jun,29,2,-1,0,unknown,0
16762,33,technician,married,secondary,no,1,yes,no,cellular,15,mar,261,4,-1,0,unknown,0
16763,47,blue-collar,married,primary,no,699,no,no,cellular,5,aug,203,1,-1,0,unknown,0
16764,34,self-employed,married,tertiary,no,442,yes,no,cellular,30,apr,69,1,164,2,other,0
16765,39,management,married,tertiary,no,12,yes,no,unknown,23,may,130,1,-1,0,unknown,0
16766,56,management,married,tertiary,no,21664,no,no,unknown,17,jun,214,8,-1,0,unknown,0
16767,60,retired,married,tertiary,no,2261,no,no,unknown,9,jun,245,1,-1,0,unknown,0
16768,35,admin.,single,secondary,no,-101,yes,no,cellular,16,apr,275,1,318,1,other,0
16769,36,management,single,tertiary,no,142,yes,no,cellular,25,jul,571,1,-1,0,unknown,0
16770,31,management,single,tertiary,no,391,yes,no,cellular,12,aug,454,3,-1,0,unknown,0
16771,43,unemployed,married,secondary,no,0,yes,no,unknown,6,may,245,1,-1,0,unknown,0
16772,32,unemployed,married,secondary,no,-160,yes,no,unknown,28,may,27,1,-1,0,unknown,0
16773,43,blue-collar,married,primary,no,250,yes,no,cellular,12,may,144,5,342,16,failure,0
16774,34,blue-collar,single,secondary,no,128,yes,no,unknown,23,may,114,4,-1,0,unknown,0
16775,66,management,married,tertiary,no,2169,no,no,cellular,7,jul,282,1,-1,0,unknown,0
16776,26,admin.,married,secondary,no,284,no,no,unknown,10,aug,11,1,-1,0,unknown,0
16777,23,unemployed,single,tertiary,no,993,no,no,cellular,27,oct,409,1,91,4,success,0
16778,45,services,married,secondary,no,1306,no,no,unknown,11,jun,125,3,-1,0,unknown,0
16779,28,self-employed,single,tertiary,no,222,yes,no,cellular,20,apr,13,5,-1,0,unknown,0
16780,27,technician,single,secondary,no,18,no,no,cellular,29,jan,107,3,-1,0,unknown,0
16781,35,blue-collar,married,secondary,no,-518,yes,no,cellular,31,jul,46,5,-1,0,unknown,0
16782,39,technician,married,tertiary,no,386,no,no,cellular,29,sep,201,2,-1,0,unknown,0
16783,36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,2,91,1,failure,0
16784,38,admin.,married,secondary,no,337,no,no,cellular,28,jul,624,4,-1,0,unknown,0
16785,38,services,married,secondary,no,507,yes,no,unknown,8,may,95,1,-1,0,unknown,0
16786,29,technician,single,secondary,no,853,no,yes,telephone,4,feb,239,7,-1,0,unknown,0
16787,33,unemployed,single,tertiary,no,4874,no,no,telephone,22,feb,363,2,-1,0,unknown,0
16788,34,blue-collar,single,primary,no,279,yes,no,cellular,7,may,208,1,357,1,failure,0
16789,56,management,married,secondary,no,3164,no,no,unknown,20,jun,245,3,-1,0,unknown,0
16790,35,blue-collar,married,secondary,no,280,yes,yes,cellular,31,jul,65,50,-1,0,unknown,0
16791,45,blue-collar,single,primary,no,4289,yes,no,unknown,9,jun,400,1,-1,0,unknown,0
16792,33,self-employed,single,secondary,no,136,yes,no,cellular,18,may,30,2,336,13,other,0
16793,39,management,married,tertiary,no,1373,no,no,cellular,19,aug,386,2,-1,0,unknown,0
16794,34,admin.,married,secondary,no,2378,yes,yes,telephone,10,jul,92,1,-1,0,unknown,0
16795,28,admin.,married,secondary,no,-31,yes,no,cellular,12,may,369,1,-1,0,unknown,0
16796,41,admin.,married,secondary,no,683,no,yes,cellular,20,nov,77,1,-1,0,unknown,0
16797,23,admin.,married,tertiary,no,2,yes,no,unknown,16,may,140,1,-1,0,unknown,0
16798,58,admin.,married,unknown,no,0,yes,no,cellular,17,nov,219,1,186,2,failure,0
16799,53,blue-collar,married,secondary,no,2531,yes,no,cellular,7,apr,413,1,-1,0,unknown,0
16800,49,management,married,tertiary,no,7007,no,no,cellular,17,nov,325,2,-1,0,unknown,0
16801,44,management,married,tertiary,no,5282,yes,no,unknown,30,may,274,1,-1,0,unknown,0
16802,47,technician,married,primary,no,50,no,no,telephone,7,jul,167,3,-1,0,unknown,0
16803,26,admin.,married,secondary,no,714,yes,no,unknown,28,may,183,1,-1,0,unknown,0
16804,41,blue-collar,single,unknown,no,2835,yes,no,unknown,28,may,53,1,-1,0,unknown,0
16805,39,blue-collar,married,unknown,no,638,yes,yes,unknown,28,may,83,2,-1,0,unknown,0
16806,52,management,married,tertiary,no,163,no,no,cellular,28,aug,638,6,-1,0,unknown,0
16807,49,admin.,married,secondary,no,1697,yes,no,cellular,19,nov,236,1,-1,0,unknown,0
16808,43,blue-collar,married,secondary,no,514,yes,yes,cellular,20,apr,34,2,-1,0,unknown,0
16809,45,services,single,secondary,no,1515,no,no,unknown,20,jun,14,4,-1,0,unknown,0
16810,60,retired,divorced,tertiary,no,1349,no,yes,unknown,26,jun,198,2,-1,0,unknown,0
16811,51,management,married,tertiary,no,5108,yes,no,cellular,8,oct,272,1,102,8,other,0
16812,31,management,single,tertiary,no,130,no,no,cellular,6,aug,160,1,-1,0,unknown,0
16813,32,management,single,tertiary,no,2613,no,no,cellular,4,may,520,2,-1,0,unknown,0
16814,39,services,married,secondary,no,8876,no,no,cellular,4,may,106,1,91,2,failure,0
16815,50,management,married,tertiary,no,0,no,no,cellular,21,aug,89,2,-1,0,unknown,0
16816,26,housemaid,single,secondary,no,229,yes,no,unknown,30,may,60,16,-1,0,unknown,0
16817,42,management,married,secondary,no,1018,no,no,cellular,29,jul,305,2,-1,0,unknown,0
16818,32,blue-collar,married,secondary,no,489,yes,no,unknown,20,may,212,1,-1,0,unknown,0
16819,30,admin.,divorced,secondary,no,1320,yes,yes,cellular,5,may,122,3,362,1,failure,0
16820,42,management,married,unknown,no,587,yes,no,unknown,19,jun,16,9,-1,0,unknown,0
16821,38,self-employed,married,tertiary,no,846,no,no,cellular,2,jun,253,1,-1,0,unknown,0
16822,32,technician,single,tertiary,no,192,yes,no,unknown,16,may,303,5,-1,0,unknown,0
16823,35,unemployed,married,secondary,no,315,yes,no,telephone,19,nov,70,1,-1,0,unknown,0
16824,44,entrepreneur,married,secondary,no,2878,yes,no,telephone,19,nov,125,3,-1,0,unknown,0
16825,31,admin.,married,secondary,no,7634,yes,yes,unknown,3,jun,216,1,-1,0,unknown,0
16826,30,admin.,single,secondary,no,939,yes,no,cellular,17,apr,207,1,-1,0,unknown,0
16827,51,admin.,married,secondary,no,-229,no,no,cellular,9,feb,18,3,12,1,other,0
16828,36,blue-collar,single,unknown,no,43,no,yes,cellular,5,feb,163,3,-1,0,unknown,0
16829,46,retired,married,primary,no,270,yes,yes,cellular,29,jan,133,1,-1,0,unknown,0
16830,51,blue-collar,married,tertiary,no,84,no,yes,unknown,27,jun,269,1,-1,0,unknown,0
16831,30,blue-collar,married,primary,no,1101,yes,yes,cellular,2,jul,590,1,225,3,failure,0
16832,34,admin.,married,secondary,no,-191,yes,no,cellular,17,jul,156,6,-1,0,unknown,0
16833,31,blue-collar,married,secondary,no,-84,no,yes,cellular,15,jul,75,4,-1,0,unknown,0
16834,59,management,single,tertiary,no,68,yes,no,unknown,28,may,176,2,-1,0,unknown,0
16835,38,management,married,tertiary,no,5779,yes,no,unknown,23,may,75,3,-1,0,unknown,0
16836,39,blue-collar,married,primary,no,467,yes,no,cellular,16,apr,232,1,335,1,failure,0
16837,34,admin.,single,secondary,no,1,yes,no,cellular,22,jul,483,7,-1,0,unknown,0
16838,30,admin.,single,secondary,no,609,yes,no,cellular,6,may,145,1,-1,0,unknown,0
16839,64,technician,married,secondary,no,1473,yes,no,cellular,13,feb,121,2,-1,0,unknown,0
16840,50,management,married,tertiary,no,101,yes,no,unknown,15,may,348,1,-1,0,unknown,0
16841,47,blue-collar,single,unknown,no,2443,no,no,unknown,18,jun,422,1,-1,0,unknown,0
16842,28,blue-collar,married,secondary,no,0,yes,no,cellular,15,may,6,4,-1,0,unknown,0
16843,55,technician,married,secondary,no,477,no,no,cellular,8,jul,138,1,-1,0,unknown,0
16844,39,blue-collar,single,secondary,no,94,no,yes,cellular,23,jul,87,3,-1,0,unknown,0
16845,58,blue-collar,divorced,primary,no,2246,yes,no,cellular,14,may,294,2,-1,0,unknown,0
16846,59,retired,divorced,tertiary,no,4,yes,no,unknown,2,jun,517,2,-1,0,unknown,0
16847,31,unemployed,single,tertiary,no,381,yes,no,cellular,9,feb,42,2,-1,0,unknown,0
16848,49,blue-collar,married,primary,no,391,yes,no,unknown,4,jun,245,1,-1,0,unknown,0
16849,36,management,single,tertiary,no,2163,no,no,cellular,5,jun,317,1,-1,0,unknown,0
16850,48,management,married,tertiary,no,288,no,no,cellular,18,aug,585,3,-1,0,unknown,0
16851,32,admin.,married,secondary,no,200,no,no,cellular,3,aug,172,3,-1,0,unknown,0
16852,29,management,divorced,tertiary,no,559,yes,no,cellular,18,may,6,4,-1,0,unknown,0
16853,36,self-employed,married,secondary,no,0,yes,no,cellular,11,may,198,1,-1,0,unknown,0
16854,59,retired,married,secondary,no,2376,no,no,unknown,13,may,766,1,-1,0,unknown,0
16855,32,blue-collar,single,secondary,no,427,no,no,unknown,20,sep,11,1,-1,0,unknown,0
16856,49,services,divorced,secondary,no,725,no,no,unknown,11,jun,275,2,-1,0,unknown,0
16857,31,blue-collar,married,secondary,no,472,yes,no,unknown,13,may,907,2,-1,0,unknown,0
16858,30,technician,married,tertiary,no,0,no,no,cellular,7,aug,111,5,-1,0,unknown,0
16859,30,admin.,divorced,primary,no,1032,yes,no,unknown,29,may,52,5,-1,0,unknown,0
16860,53,admin.,divorced,secondary,no,0,yes,no,cellular,5,may,246,1,344,1,failure,0
16861,29,blue-collar,married,secondary,no,214,yes,yes,unknown,25,jun,372,5,-1,0,unknown,0
16862,58,self-employed,married,primary,no,671,yes,no,unknown,17,jun,16,3,-1,0,unknown,0
16863,58,retired,married,secondary,no,35,no,no,cellular,29,jul,336,7,-1,0,unknown,0
16864,38,technician,married,tertiary,no,1997,yes,no,cellular,6,apr,90,10,-1,0,unknown,0
16865,42,technician,married,secondary,no,2152,no,no,cellular,1,oct,161,1,92,6,failure,0
16866,37,management,married,tertiary,no,2951,no,no,cellular,21,nov,101,3,-1,0,unknown,0
16867,53,admin.,divorced,secondary,no,28,yes,yes,cellular,12,may,673,4,-1,0,unknown,0
16868,29,technician,married,secondary,no,-28,no,no,cellular,7,jul,531,1,-1,0,unknown,0
16869,27,technician,single,secondary,no,842,no,no,cellular,30,jul,273,1,91,1,other,0
16870,25,student,single,secondary,no,963,yes,no,cellular,17,jul,28,1,-1,0,unknown,0
16871,36,management,married,tertiary,no,699,no,no,cellular,23,jul,125,1,-1,0,unknown,0
16872,20,student,single,primary,no,0,no,no,cellular,2,nov,69,4,182,4,failure,0
16873,45,services,married,secondary,no,744,yes,no,cellular,11,may,211,2,347,1,failure,0
16874,51,technician,married,secondary,no,-192,yes,no,telephone,11,jul,57,1,-1,0,unknown,0
16875,39,admin.,divorced,secondary,no,141,yes,yes,cellular,11,may,249,1,-1,0,unknown,0
16876,32,blue-collar,married,secondary,no,257,yes,yes,cellular,29,jan,74,1,239,1,other,0
16877,37,blue-collar,married,primary,no,-29,yes,yes,cellular,15,may,25,1,350,5,other,0
16878,52,admin.,divorced,secondary,no,98,no,yes,unknown,19,jun,148,1,-1,0,unknown,0
16879,42,management,single,tertiary,no,515,yes,no,cellular,19,nov,501,2,-1,0,unknown,0
16880,37,blue-collar,married,secondary,no,2016,yes,yes,cellular,18,may,20,6,-1,0,unknown,0
16881,52,technician,married,secondary,no,83,no,no,telephone,22,jul,135,3,-1,0,unknown,0
16882,33,management,married,tertiary,no,377,yes,no,unknown,5,may,217,1,-1,0,unknown,0
16883,30,blue-collar,married,primary,no,265,yes,yes,unknown,9,may,380,1,-1,0,unknown,0
16884,30,technician,married,secondary,no,769,yes,no,cellular,18,may,10,4,-1,0,unknown,0
16885,36,technician,divorced,secondary,no,160,yes,no,unknown,26,may,142,1,-1,0,unknown,0
16886,42,blue-collar,married,primary,no,1532,yes,no,cellular,23,jul,98,3,-1,0,unknown,0
16887,34,blue-collar,single,secondary,no,550,yes,no,cellular,20,apr,90,3,346,1,failure,0
16888,52,blue-collar,married,secondary,no,266,yes,no,cellular,18,may,87,2,299,3,other,0
16889,34,management,married,secondary,no,29,no,yes,cellular,17,jul,94,2,-1,0,unknown,0
16890,33,services,married,secondary,no,346,yes,no,cellular,16,jul,172,1,-1,0,unknown,0
16891,46,blue-collar,married,secondary,no,1287,no,no,cellular,23,jul,229,1,-1,0,unknown,0
16892,36,blue-collar,single,secondary,no,1598,yes,no,cellular,5,feb,208,1,-1,0,unknown,0
16893,39,admin.,single,secondary,no,1661,no,yes,cellular,8,jul,431,1,-1,0,unknown,0
16894,26,student,single,secondary,no,141,no,no,cellular,22,jul,128,1,-1,0,unknown,0
16895,48,management,married,tertiary,no,2498,no,no,cellular,14,aug,98,2,-1,0,unknown,0
16896,42,technician,divorced,secondary,no,-593,no,no,cellular,28,jan,69,1,-1,0,unknown,0
16897,38,blue-collar,married,primary,no,714,yes,no,unknown,29,may,225,3,-1,0,unknown,0
16898,47,admin.,married,secondary,no,-245,yes,no,unknown,27,may,145,5,-1,0,unknown,0
16899,42,technician,married,secondary,no,89,yes,no,cellular,5,may,159,1,-1,0,unknown,0
16900,36,management,single,tertiary,no,900,no,no,cellular,6,aug,499,4,-1,0,unknown,0
16901,30,blue-collar,married,primary,no,99,yes,no,telephone,14,may,93,1,-1,0,unknown,0
16902,30,technician,married,tertiary,no,1126,yes,no,unknown,21,may,370,1,-1,0,unknown,0
16903,33,self-employed,married,tertiary,no,631,no,no,cellular,20,nov,51,2,-1,0,unknown,0
16904,39,blue-collar,married,primary,no,1397,yes,no,unknown,12,jun,10,1,-1,0,unknown,0
16905,40,admin.,married,secondary,no,1011,yes,no,cellular,8,jul,145,12,-1,0,unknown,0
16906,39,management,married,secondary,no,1035,yes,no,cellular,20,apr,436,1,-1,0,unknown,0
16907,47,technician,married,secondary,no,-938,yes,no,unknown,28,may,176,2,-1,0,unknown,0
16908,43,housemaid,married,secondary,no,150,no,no,telephone,28,jul,290,7,-1,0,unknown,0
16909,37,blue-collar,married,secondary,no,2848,yes,no,cellular,16,apr,280,2,147,3,failure,0
16910,39,technician,married,secondary,no,508,yes,no,cellular,2,apr,598,2,135,5,failure,0
16911,38,services,married,secondary,no,3165,yes,no,unknown,12,may,152,2,-1,0,unknown,0
16912,46,blue-collar,single,secondary,no,338,yes,no,cellular,20,apr,178,4,-1,0,unknown,0
16913,44,technician,divorced,secondary,no,1196,yes,no,unknown,27,may,202,1,-1,0,unknown,0
16914,60,management,divorced,primary,no,38,yes,no,unknown,15,may,78,4,-1,0,unknown,0
16915,22,admin.,single,secondary,no,61,no,no,cellular,23,apr,117,1,-1,0,unknown,0
16916,28,admin.,married,secondary,no,1,yes,no,cellular,24,jul,50,4,-1,0,unknown,0
16917,49,management,married,tertiary,yes,-6847,no,yes,cellular,21,jul,206,1,-1,0,unknown,0
16918,59,retired,married,secondary,no,26,no,no,cellular,18,feb,92,3,-1,0,unknown,0
16919,41,blue-collar,married,primary,no,0,yes,no,cellular,6,feb,620,4,200,4,success,0
16920,36,management,married,tertiary,no,268,yes,yes,cellular,24,jul,823,1,-1,0,unknown,0
16921,51,blue-collar,married,secondary,no,145,no,yes,cellular,18,jul,313,1,-1,0,unknown,0
16922,43,admin.,married,secondary,no,2,yes,yes,cellular,22,jul,254,1,-1,0,unknown,0
16923,43,admin.,divorced,tertiary,no,1440,yes,yes,unknown,30,may,254,1,-1,0,unknown,0
16924,55,entrepreneur,married,primary,no,38,no,yes,unknown,19,jun,63,1,-1,0,unknown,0
16925,31,management,single,tertiary,no,0,no,no,cellular,21,aug,218,2,-1,0,unknown,0
16926,24,admin.,single,secondary,no,493,no,no,cellular,23,mar,47,2,-1,0,unknown,0
16927,41,management,married,tertiary,no,783,yes,no,cellular,14,jul,126,3,-1,0,unknown,0
16928,59,retired,married,secondary,no,4414,yes,no,unknown,30,may,161,1,-1,0,unknown,0
16929,40,blue-collar,single,primary,no,397,no,no,unknown,9,jun,163,1,-1,0,unknown,0
16930,35,admin.,married,secondary,no,3187,yes,no,cellular,19,nov,171,2,183,1,failure,0
16931,40,housemaid,married,primary,no,84,no,yes,unknown,1,jul,428,2,-1,0,unknown,0
16932,35,technician,single,tertiary,no,0,no,no,cellular,11,aug,176,3,-1,0,unknown,0
16933,51,management,single,tertiary,no,6510,no,no,unknown,15,may,30,1,-1,0,unknown,0
16934,53,self-employed,married,tertiary,no,20,yes,no,cellular,7,aug,218,2,-1,0,unknown,0
16935,34,management,married,primary,no,6,yes,no,unknown,8,may,125,3,-1,0,unknown,0
16936,30,technician,single,secondary,no,18,no,no,unknown,19,may,798,1,-1,0,unknown,0
16937,58,housemaid,married,primary,no,588,no,yes,cellular,4,feb,171,2,-1,0,unknown,0
16938,51,entrepreneur,married,tertiary,no,6659,yes,yes,unknown,15,may,203,1,-1,0,unknown,0
16939,46,blue-collar,married,primary,no,6150,yes,no,cellular,20,nov,157,2,-1,0,unknown,0
16940,34,technician,single,tertiary,no,2658,yes,no,cellular,13,aug,690,2,-1,0,unknown,0
16941,36,blue-collar,married,secondary,no,439,yes,no,unknown,21,may,260,5,-1,0,unknown,0
16942,32,management,married,tertiary,no,62,yes,no,telephone,13,nov,45,1,-1,0,unknown,0
16943,38,admin.,married,secondary,no,66,yes,no,cellular,14,may,51,1,365,7,failure,0
16944,46,technician,married,secondary,no,218,no,no,cellular,10,jul,41,1,-1,0,unknown,0
16945,57,management,married,tertiary,no,24498,no,no,cellular,21,nov,161,5,-1,0,unknown,0
16946,50,management,married,primary,no,117,yes,no,telephone,13,may,216,4,-1,0,unknown,0
16947,36,technician,married,secondary,no,-8,yes,no,unknown,26,may,180,2,-1,0,unknown,0
16948,57,blue-collar,married,unknown,no,807,yes,no,unknown,6,may,211,2,-1,0,unknown,0
16949,42,blue-collar,married,secondary,no,1449,yes,no,cellular,11,may,177,1,173,1,failure,0
16950,54,unemployed,married,secondary,no,3250,no,no,cellular,31,jul,94,3,-1,0,unknown,0
16951,36,admin.,single,secondary,no,1927,yes,no,cellular,18,nov,288,1,137,1,other,0
16952,39,admin.,divorced,tertiary,no,1176,no,no,cellular,22,feb,327,1,-1,0,unknown,0
16953,36,blue-collar,married,secondary,no,2848,yes,no,cellular,20,nov,265,3,-1,0,unknown,0
16954,50,blue-collar,married,primary,no,2190,no,no,unknown,17,jun,269,1,-1,0,unknown,0
16955,53,self-employed,married,tertiary,no,730,yes,no,unknown,2,nov,18,1,368,2,failure,0
16956,52,management,married,tertiary,no,1209,no,no,cellular,8,aug,97,4,-1,0,unknown,0
16957,32,technician,single,secondary,no,309,yes,yes,cellular,16,apr,346,1,234,3,failure,0
16958,32,services,married,secondary,no,243,yes,yes,unknown,6,may,144,1,-1,0,unknown,0
16959,36,services,married,secondary,no,338,no,no,unknown,14,may,90,1,-1,0,unknown,0
16960,33,services,married,secondary,no,0,yes,yes,cellular,7,apr,487,1,-1,0,unknown,0
16961,30,services,married,secondary,no,179,yes,no,unknown,28,may,64,1,-1,0,unknown,0
16962,57,technician,married,secondary,no,323,yes,no,telephone,9,jul,54,1,-1,0,unknown,0
16963,55,self-employed,married,primary,no,325,no,no,cellular,26,mar,439,4,-1,0,unknown,0
16964,27,admin.,single,secondary,no,3529,no,yes,cellular,5,mar,162,1,179,2,failure,0
